view,view_label,model,split,run,pool_size,repeat,available_trajectories,pooled_decode_success,pooled_dedup_packets,pooled_conflicts,pooled_recovered_payload
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,1,280,False,16,3,00111001
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,2,280,False,14,3,11111101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,3,280,False,22,0,11000111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,4,280,True,20,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,5,280,False,15,4,11001010
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,6,280,True,14,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,7,280,False,16,3,11110101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,8,280,True,10,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,9,280,True,26,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,10,280,True,20,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,11,280,True,17,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,12,280,True,15,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,13,280,False,13,2,01110100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,14,280,False,14,3,11100011
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,15,280,True,18,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,16,280,False,18,7,11111101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,17,280,False,21,5,11111010
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,18,280,True,13,0,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,19,280,True,21,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,20,280,True,15,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,21,280,True,11,3,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,22,280,False,11,3,00111100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,23,280,True,14,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,24,280,True,28,0,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,25,280,True,18,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,26,280,True,22,0,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,27,280,False,26,3,01110000
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,28,280,True,19,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,29,280,True,17,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,30,280,False,17,1,11111101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,31,280,False,10,3,00011011
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,32,280,True,27,3,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,33,280,True,24,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,34,280,True,23,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,35,280,True,29,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,36,280,True,23,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,37,280,False,16,1,11000111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,38,280,False,9,4,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,39,280,False,20,1,11000010
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,40,280,False,12,0,01110001
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,41,280,False,6,1,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,42,280,False,19,6,00010001
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,43,280,True,18,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,44,280,True,15,3,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,45,280,True,14,3,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,46,280,True,25,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,47,280,False,25,3,11001111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,48,280,False,15,2,01110100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,8,49,280,False,17,1,11010101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,0,280,True,18,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,1,280,True,18,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,2,280,True,27,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,3,280,True,28,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,4,280,True,18,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,5,280,False,16,4,00101001
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,6,280,True,21,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,7,280,True,32,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,8,280,True,15,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,9,280,True,17,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,10,280,True,11,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,11,280,False,8,2,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,12,280,True,13,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,13,280,False,7,2,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,14,280,True,16,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,15,280,False,10,2,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,16,280,False,13,3,11000111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,17,280,True,25,0,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,18,280,False,15,1,11000000
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,19,280,True,17,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,20,280,True,21,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,21,280,True,24,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,22,280,False,7,2,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,23,280,False,28,2,01000010
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,24,280,True,24,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,25,280,False,9,2,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,26,280,False,15,0,11011111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,27,280,True,21,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,28,280,True,24,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,29,280,True,18,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,30,280,False,10,1,01010011
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,31,280,False,9,3,00100110
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,32,280,True,30,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,33,280,True,15,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,34,280,True,31,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,35,280,True,19,3,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,36,280,True,13,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,37,280,True,19,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,38,280,False,17,2,00100110
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,39,280,True,25,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,40,280,True,23,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,41,280,True,19,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,42,280,True,28,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,43,280,True,25,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,44,280,False,13,0,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,45,280,True,17,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,46,280,True,20,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,47,280,False,12,5,01111000
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,48,280,False,11,2,11001010
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,10,49,280,False,20,1,00100011
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,0,280,True,24,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,1,280,True,34,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,2,280,True,16,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,3,280,True,28,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,4,280,True,25,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,5,280,True,24,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,6,280,True,22,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,7,280,True,22,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,8,280,True,23,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,9,280,False,12,1,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,10,280,True,33,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,11,280,True,23,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,12,280,True,30,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,13,280,True,23,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,14,280,True,25,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,15,280,False,20,5,00101100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,16,280,True,19,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,17,280,True,18,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,18,280,True,27,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,19,280,False,20,6,00111110
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,20,280,True,28,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,21,280,True,25,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,22,280,True,23,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,23,280,True,21,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,24,280,True,19,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,25,280,True,22,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,26,280,True,17,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,27,280,False,15,4,11111101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,28,280,True,25,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,29,280,True,30,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,30,280,True,23,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,31,280,True,23,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,32,280,True,26,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,33,280,False,11,8,11000000
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,34,280,True,18,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,35,280,False,10,5,
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,36,280,True,19,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,37,280,True,26,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,38,280,True,20,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,39,280,True,17,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,40,280,True,20,1,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,41,280,True,14,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,42,280,True,17,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,43,280,False,22,8,01000100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,44,280,True,26,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,45,280,False,19,3,01110100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,46,280,True,30,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,47,280,True,15,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,48,280,True,32,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,15,49,280,False,15,5,11110000
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,0,280,False,13,4,01110011
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,1,280,True,24,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,2,280,True,21,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,3,280,True,20,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,4,280,True,23,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,5,280,True,22,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,6,280,True,28,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,7,280,True,23,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,8,280,True,28,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,9,280,False,22,13,01111010
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,10,280,True,20,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,11,280,True,28,2,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,12,280,True,30,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,13,280,True,20,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,14,280,False,14,10,10010000
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,15,280,False,12,2,00100110
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,16,280,True,25,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,17,280,True,31,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,18,280,False,29,15,00111110
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,19,280,True,20,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,20,280,False,24,8,00100001
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,21,280,True,24,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,22,280,True,24,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,23,280,True,24,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,24,280,True,19,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,25,280,False,18,5,00111110
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,26,280,False,13,7,11111101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,27,280,True,26,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,28,280,True,24,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,29,280,True,24,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,30,280,False,16,10,00010100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,31,280,True,17,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,32,280,True,22,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,33,280,True,30,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,34,280,True,20,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,35,280,True,23,4,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,36,280,True,20,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,37,280,True,27,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,38,280,True,36,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,39,280,True,25,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,40,280,True,14,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,41,280,True,30,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,42,280,False,29,4,00100110
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,43,280,False,16,3,11000111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,44,280,False,19,6,11001010
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,45,280,True,27,6,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,46,280,False,24,8,01111101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,47,280,True,18,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,48,280,True,19,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,20,49,280,True,17,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,0,280,True,14,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,1,280,True,28,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,2,280,True,31,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,3,280,True,23,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,4,280,True,27,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,5,280,True,22,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,6,280,True,25,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,7,280,True,30,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,8,280,True,17,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,9,280,True,22,22,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,10,280,True,24,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,11,280,True,23,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,12,280,True,23,17,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,13,280,True,26,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,14,280,True,29,16,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,15,280,True,29,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,16,280,False,31,11,11111101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,17,280,True,20,17,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,18,280,True,31,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,19,280,True,29,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,20,280,True,25,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,21,280,True,20,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,22,280,True,31,15,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,23,280,True,18,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,24,280,True,27,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,25,280,True,29,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,26,280,True,25,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,27,280,True,21,17,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,28,280,True,27,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,29,280,True,27,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,30,280,True,25,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,31,280,True,27,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,32,280,True,26,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,33,280,True,27,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,34,280,True,24,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,35,280,True,20,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,36,280,False,19,8,01000111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,37,280,True,28,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,38,280,True,27,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,39,280,True,29,8,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,40,280,True,29,17,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,41,280,True,29,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,42,280,True,20,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,43,280,True,22,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,44,280,True,25,7,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,45,280,True,32,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,46,280,True,32,5,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,47,280,True,21,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,48,280,False,15,11,00111100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,30,49,280,True,22,9,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,0,280,True,31,18,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,1,280,True,24,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,2,280,True,33,16,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,3,280,True,27,25,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,4,280,True,33,10,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,5,280,True,28,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,6,280,True,27,19,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,7,280,True,27,19,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,8,280,True,26,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,9,280,True,23,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,10,280,True,24,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,11,280,True,20,15,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,12,280,True,27,16,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,13,280,True,28,17,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,14,280,True,24,16,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,15,280,True,30,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,16,280,True,29,19,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,17,280,True,15,21,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,18,280,True,31,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,19,280,True,17,21,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,20,280,True,22,18,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,21,280,True,27,18,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,22,280,True,18,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,23,280,True,28,20,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,24,280,True,35,15,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,25,280,True,23,19,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,26,280,False,27,21,00100011
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,27,280,True,36,11,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,28,280,True,27,18,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,29,280,True,34,18,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,30,280,True,27,18,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,31,280,True,24,13,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,32,280,False,20,21,01000100
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,33,280,True,28,15,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,34,280,True,23,19,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,35,280,False,23,18,01100001
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,36,280,False,26,20,11111111
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,37,280,True,29,17,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,38,280,True,27,24,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,39,280,True,27,16,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,40,280,True,22,17,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,41,280,True,30,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,42,280,True,27,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,43,280,True,24,16,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,44,280,True,21,12,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,45,280,True,28,14,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,46,280,True,14,15,11001101
rank,AsymAgentMark-TK top-10 rank,deepseek,ID,2,50,47,280,False,15,16,11000001
