dataset,method,model,split,run,task_id,source,payload,payload_len,stream_key,meta_source,meta_path,packet_count,dedup_packet_count,conflicts,accepted_steps,no_bits_steps,len_mismatch_steps,decode_exception_steps,recovered_payload,decode_ok,failure_reason
alfworld,rank,gemini-flash,ID,1,014,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_014/evaluation_report.json,11001101,8,2025,report_metadata,,13,13,0,8,6,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,015,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_015/evaluation_report.json,11001101,8,2025,report_metadata,,9,9,0,6,5,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,016,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_016/evaluation_report.json,11001101,8,2025,report_metadata,,16,16,0,7,4,0,0,00110110,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,017,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_017/evaluation_report.json,11001101,8,2025,report_metadata,,28,28,0,15,8,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,018,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_018/evaluation_report.json,11001101,8,2025,report_metadata,,17,17,0,11,8,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,019,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_019/evaluation_report.json,11001101,8,2025,report_metadata,,1,1,0,1,3,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,020,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_020/evaluation_report.json,11001101,8,2025,report_metadata,,9,9,0,5,3,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,021,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_021/evaluation_report.json,11001101,8,2025,report_metadata,,38,38,0,20,8,2,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,022,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_022/evaluation_report.json,11001101,8,2025,report_metadata,,27,27,0,17,9,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,023,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_023/evaluation_report.json,11001101,8,2025,report_metadata,,13,13,0,7,7,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,024,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_024/evaluation_report.json,11001101,8,2025,report_metadata,,37,37,0,21,8,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,025,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_025/evaluation_report.json,11001101,8,2025,report_metadata,,16,16,0,11,3,2,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,026,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_026/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,6,5,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,027,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_027/evaluation_report.json,11001101,8,2025,report_metadata,,11,11,0,9,6,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,028,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_028/evaluation_report.json,11001101,8,2025,report_metadata,,13,13,0,9,3,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,029,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_029/evaluation_report.json,11001101,8,2025,report_metadata,,11,11,0,4,4,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,030,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_030/evaluation_report.json,11001101,8,2025,report_metadata,,0,0,0,0,5,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,031,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_031/evaluation_report.json,11001101,8,2025,report_metadata,,6,6,0,3,3,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,032,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_032/evaluation_report.json,11001101,8,2025,report_metadata,,1,1,0,1,3,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,033,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_033/evaluation_report.json,11001101,8,2025,report_metadata,,7,7,0,4,4,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,034,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_034/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,6,4,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,035,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_035/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,2,3,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,036,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_036/evaluation_report.json,11001101,8,2025,report_metadata,,5,5,0,4,5,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,037,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_037/evaluation_report.json,11001101,8,2025,report_metadata,,11,11,0,6,2,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,038,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_038/evaluation_report.json,11001101,8,2025,report_metadata,,20,20,0,14,5,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,039,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_039/evaluation_report.json,11001101,8,2025,report_metadata,,5,5,0,3,4,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,040,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_040/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,3,3,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,041,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_041/evaluation_report.json,11001101,8,2025,report_metadata,,1,1,0,1,9,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,042,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_042/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,9,11,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,043,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_043/evaluation_report.json,11001101,8,2025,report_metadata,,1,1,0,1,4,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,044,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_044/evaluation_report.json,11001101,8,2025,report_metadata,,0,0,0,0,7,1,0,,False,all_steps_len_mismatch
alfworld,rank,gemini-flash,ID,1,045,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_045/evaluation_report.json,11001101,8,2025,report_metadata,,14,14,0,7,4,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,046,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_046/evaluation_report.json,11001101,8,2025,report_metadata,,23,23,0,16,9,5,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,047,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_047/evaluation_report.json,11001101,8,2025,report_metadata,,35,35,0,16,8,6,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,048,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_048/evaluation_report.json,11001101,8,2025,report_metadata,,8,8,0,4,5,1,0,,False,rank_deficient
alfworld,rank,gemini-flash,ID,1,049,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_049/evaluation_report.json,11001101,8,2025,report_metadata,,22,22,0,7,8,6,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,050,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_050/evaluation_report.json,11001101,8,2025,report_metadata,,13,13,0,6,6,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,051,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_051/evaluation_report.json,11001101,8,2025,report_metadata,,6,6,0,3,5,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,052,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_052/evaluation_report.json,11001101,8,2025,report_metadata,,22,22,0,11,8,5,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,053,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_053/evaluation_report.json,11001101,8,2025,report_metadata,,9,9,0,6,12,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,054,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_054/evaluation_report.json,11001101,8,2025,report_metadata,,5,5,0,3,5,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,055,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_055/evaluation_report.json,11001101,8,2025,report_metadata,,23,23,0,19,11,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,056,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_056/evaluation_report.json,11001101,8,2025,report_metadata,,13,13,0,8,10,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,057,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_057/evaluation_report.json,11001101,8,2025,report_metadata,,36,36,0,19,10,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,058,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_058/evaluation_report.json,11001101,8,2025,report_metadata,,8,8,0,4,8,4,0,,False,rank_deficient
alfworld,rank,gemini-flash,ID,1,059,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_059/evaluation_report.json,11001101,8,2025,report_metadata,,4,4,0,4,5,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,060,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_060/evaluation_report.json,11001101,8,2025,report_metadata,,24,24,0,11,7,4,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,061,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_061/evaluation_report.json,11001101,8,2025,report_metadata,,50,50,0,18,7,5,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,062,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_062/evaluation_report.json,11001101,8,2025,report_metadata,,16,16,0,9,12,9,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,063,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_063/evaluation_report.json,11001101,8,2025,report_metadata,,13,13,0,8,12,3,0,00111100,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,064,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_064/evaluation_report.json,11001101,8,2025,report_metadata,,17,17,0,8,10,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,065,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_065/evaluation_report.json,11001101,8,2025,report_metadata,,28,28,0,13,11,6,0,11000010,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,066,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_066/evaluation_report.json,11001101,8,2025,report_metadata,,6,6,0,4,5,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,067,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_067/evaluation_report.json,11001101,8,2025,report_metadata,,18,18,0,8,6,2,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,068,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_068/evaluation_report.json,11001101,8,2025,report_metadata,,42,42,0,19,10,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,069,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_069/evaluation_report.json,11001101,8,2025,report_metadata,,9,9,0,6,10,2,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,070,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_070/evaluation_report.json,11001101,8,2025,report_metadata,,2,2,0,2,5,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,071,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_071/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,6,7,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,072,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_072/evaluation_report.json,11001101,8,2025,report_metadata,,9,9,0,6,7,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,073,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_073/evaluation_report.json,11001101,8,2025,report_metadata,,14,14,0,6,5,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,074,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_074/evaluation_report.json,11001101,8,2025,report_metadata,,0,0,0,0,7,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,075,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_075/evaluation_report.json,11001101,8,2025,report_metadata,,28,28,0,19,10,1,0,10000001,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,076,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_076/evaluation_report.json,11001101,8,2025,report_metadata,,18,18,0,7,7,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,077,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_077/evaluation_report.json,11001101,8,2025,report_metadata,,43,43,0,20,7,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,078,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_078/evaluation_report.json,11001101,8,2025,report_metadata,,2,2,0,2,8,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,079,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_079/evaluation_report.json,11001101,8,2025,report_metadata,,49,49,0,22,5,3,0,11001010,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,080,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_080/evaluation_report.json,11001101,8,2025,report_metadata,,6,6,0,4,9,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,081,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_081/evaluation_report.json,11001101,8,2025,report_metadata,,17,17,0,7,23,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,082,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_082/evaluation_report.json,11001101,8,2025,report_metadata,,12,12,0,6,24,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,083,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_083/evaluation_report.json,11001101,8,2025,report_metadata,,18,18,0,8,17,5,0,11000111,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,084,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_084/evaluation_report.json,11001101,8,2025,report_metadata,,9,9,0,7,10,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,085,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_085/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,7,6,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,086,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_086/evaluation_report.json,11001101,8,2025,report_metadata,,17,17,0,7,10,6,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,087,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_087/evaluation_report.json,11001101,8,2025,report_metadata,,9,9,0,4,10,3,0,11001010,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,088,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_088/evaluation_report.json,11001101,8,2025,report_metadata,,34,34,0,18,9,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,089,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_089/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,2,3,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,090,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_090/evaluation_report.json,11001101,8,2025,report_metadata,,29,29,0,16,10,4,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,091,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_091/evaluation_report.json,11001101,8,2025,report_metadata,,11,11,0,6,5,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,092,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_092/evaluation_report.json,11001101,8,2025,report_metadata,,23,23,0,13,14,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,093,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_093/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,2,7,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,094,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_094/evaluation_report.json,11001101,8,2025,report_metadata,,53,53,0,22,5,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,095,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_095/evaluation_report.json,11001101,8,2025,report_metadata,,2,2,0,2,5,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,096,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_096/evaluation_report.json,11001101,8,2025,report_metadata,,4,4,0,3,8,2,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,097,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_097/evaluation_report.json,11001101,8,2025,report_metadata,,8,8,0,3,7,2,0,,False,rank_deficient
alfworld,rank,gemini-flash,ID,1,098,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_098/evaluation_report.json,11001101,8,2025,report_metadata,,19,19,0,9,15,6,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,099,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_099/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,1,6,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,100,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_100/evaluation_report.json,11001101,8,2025,report_metadata,,21,21,0,10,16,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,101,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_101/evaluation_report.json,11001101,8,2025,report_metadata,,22,22,0,10,20,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,102,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_102/evaluation_report.json,11001101,8,2025,report_metadata,,1,1,0,1,4,2,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,103,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_103/evaluation_report.json,11001101,8,2025,report_metadata,,0,0,0,0,7,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,104,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_104/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,6,13,4,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,105,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_105/evaluation_report.json,11001101,8,2025,report_metadata,,12,12,0,6,11,2,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,106,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_106/evaluation_report.json,11001101,8,2025,report_metadata,,49,49,0,24,5,1,0,01110001,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,107,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_107/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,5,13,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,108,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_108/evaluation_report.json,11001101,8,2025,report_metadata,,28,28,0,15,6,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,109,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_109/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,2,6,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,110,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_110/evaluation_report.json,11001101,8,2025,report_metadata,,10,10,0,6,8,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,111,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_111/evaluation_report.json,11001101,8,2025,report_metadata,,1,1,0,1,7,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,112,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_112/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,2,7,1,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,113,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_113/evaluation_report.json,11001101,8,2025,report_metadata,,24,24,0,13,12,5,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,114,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_114/evaluation_report.json,11001101,8,2025,report_metadata,,5,5,0,4,8,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,115,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_115/evaluation_report.json,11001101,8,2025,report_metadata,,23,23,0,9,8,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,116,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_116/evaluation_report.json,11001101,8,2025,report_metadata,,31,31,0,19,11,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,117,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_117/evaluation_report.json,11001101,8,2025,report_metadata,,29,29,0,17,13,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,118,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_118/evaluation_report.json,11001101,8,2025,report_metadata,,25,25,0,15,14,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,119,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_119/evaluation_report.json,11001101,8,2025,report_metadata,,31,31,0,18,10,2,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,120,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_120/evaluation_report.json,11001101,8,2025,report_metadata,,3,3,0,3,5,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,121,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_121/evaluation_report.json,11001101,8,2025,report_metadata,,6,6,0,5,8,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,122,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_122/evaluation_report.json,11001101,8,2025,report_metadata,,29,29,0,19,10,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,123,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_123/evaluation_report.json,11001101,8,2025,report_metadata,,43,43,0,21,6,3,0,11001010,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,124,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_124/evaluation_report.json,11001101,8,2025,report_metadata,,32,32,0,18,9,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,125,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_125/evaluation_report.json,11001101,8,2025,report_metadata,,42,42,0,17,10,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,126,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_126/evaluation_report.json,11001101,8,2025,report_metadata,,22,22,0,14,13,3,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,127,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_127/evaluation_report.json,11001101,8,2025,report_metadata,,12,12,0,6,5,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,128,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_128/evaluation_report.json,11001101,8,2025,report_metadata,,16,16,0,9,13,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,129,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_129/evaluation_report.json,11001101,8,2025,report_metadata,,23,23,0,14,16,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,130,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_130/evaluation_report.json,11001101,8,2025,report_metadata,,31,31,0,15,8,7,0,10111001,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,131,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_131/evaluation_report.json,11001101,8,2025,report_metadata,,26,26,0,18,12,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,132,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_132/evaluation_report.json,11001101,8,2025,report_metadata,,5,5,0,4,7,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,133,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_133/evaluation_report.json,11001101,8,2025,report_metadata,,28,28,0,19,11,0,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,134,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_134/evaluation_report.json,11001101,8,2025,report_metadata,,5,5,0,5,6,0,0,,False,insufficient_packets
alfworld,rank,gemini-flash,ID,1,135,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_135/evaluation_report.json,11001101,8,2025,report_metadata,,18,18,0,12,15,2,0,11110111,False,payload_mismatch
alfworld,rank,gemini-flash,ID,1,136,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_136/evaluation_report.json,11001101,8,2025,report_metadata,,26,26,0,18,11,1,0,11001101,True,
alfworld,rank,gemini-flash,ID,1,137,/root/autodl-tmp/output-0510/alfworld/rank/gemini-flash/run_1/ID/task_137/evaluation_report.json,11001101,8,2025,report_metadata,,22,22,0,16,14,0,0,11001101,True,
